Brand_Name,Item_Name,Number_Likes,Condition,Color,Size,Price,Img_Length,Measurements,Description
Reese Cooper,Varsity Jacket,25,Condition New,Color Dust/sail,Size Men's / US S / EU 44-46 / 1,"$1,000 ",8,FALSE,"FIELD NOTES
“The Call of the Wild Shouldn’t Be Help” is the mantra woven throughout the Pyrophyte collection figuratively and literally. Working closely with the USDA Forest Service this season, we patched key conservation messages onto the sleeves of a classic wool varsity jacket making this our favourite piece of the season.
Made from fine Italian leather and wool, the jacket is adorned with chenille patches and features chain-stitched embroidery across the back including a detailed “smokejumper” - specially trained firefighters who play a valuable role in combating remote wildland fires by parachuting directly into them.
Finished with the adjustable chest strap, signature RCI hook detail and sleeve patch.
DETAILS
• Italian wool outer
• RCI brand patches on sleeves
• RCI Trading co embroidery on chest
• Contrast paneling on sleeves
• Ribbing on collar, cuffs, and waistband
• RCI sleeve patch on left-sleeve
• Snap front closure
• Welt pockets on sides
• RCI signature hook detail
• RCI sleeve patch
• Made in Los Angeles, CA
Many of our pieces are unisex based upon men’s measurements. When ordering unisex products for women, we recommend ordering a smaller size. If you have any questions, our customer service team can help you.
• Fits true to size
• The padded lining creates a snug feel"
Reese Cooper,Waxed Cotton Trucker Jacket,74,Condition New,Color Orange,Size Men's / US L / EU 52-54 / 3,$460 ,4,FALSE,"AW20 Menswear, “If A Tree Falls.”
MSRP $700
Reese Cooper Waxed Cotton Trucker Jacket
Size L
Fits Like M"
Reese Cooper,Seneca Arts Club Jacket,55,Condition New,Color Black,Size Men's / US L / EU 52-54 / 3,$230 ,10,TRUE,"Reese Cooper - Seneca Arts Club Jacket
Black - Size L
Brand New With Tags
“Seneca Arts Club” capsule collection is available now on reese-cooper.com.
The project focuses on self education. Learning as you go. I didn’t go to school for this so “SENECA” is my school. This is the uniform for everyone who is doing what they can on their own, without a formal education background, or without a hand out. New school."
Reese Cooper,FLANNEL-LINED COTTON CANVAS CARGO JACKET,51,Condition New,Color Sky blue,Size Men's / US L / EU 52-54 / 3,$270 ,5,FALSE,"FIELD NOTES
Complete with an array of utilitarian features, our flannel-lined cotton canvas cargo jacket combines function and comfort. Italian wool flannel provides warmth inside and detail on the back panel. A variety of flap and zip closure cargo pockets allow you to carry anything you need for a hike in the woods or a night out in town. Finished with a corduroy collar and strap closure, the RCI cargo jacket is a modern version of a classic piece.
DETAILS
• Organic heavyweight cotton twill outer
• Italian wool-blend flannel lining
• Italian wool-blend flannel paneling on back
• Contrast corduroy collar
• External strap closure
• Hidden ribbing cuff in sleeve
• Diagonal cargo pocket with snap closure on chest
• 3D cargo pockets the extend 1 ½ below body of jacket
• RCI signature hook detail
• RCI sleeve patch
• Made in Los Angeles, CA
SIZE & FIT
• Slightly cropped fit
• Relaxed in the body"
Reese Cooper,Reese Cooper Duck Canvas Letterman Jacket,14,Condition Gently Used,Color Yellow,Size Men's / US L / EU 52-54 / 3,$210 ,4,TRUE,"10/10, worn only once.
Amazing quality. Fits boxy and short
Distressing on purpose
*measured by hand. Measurements are approximate!
Final sale
Message any questions!"
Reese Cooper,Brushed Wool Flannel,41,Condition Gently Used,Color Brown,Size Men's / US M / EU 48-50 / 2,$200 ,7,TRUE,"Italian wool flannel outer
• Button closure on front and cuffs
• External strap closure
• RCI sleeve patch
• Made in Los Angeles, CA
It’s been worn. But it’s only been out for a month. Still fresh."
Reese Cooper,Waxed Cotton Jacket AW20,58,Condition Gently Used,Color Red,Size Men's / US M / EU 48-50 / 2,$295 ,5,FALSE,"Beautiful AW20 jacket from Reese.
Cropped, marked L but fits a M better.
Primaloft lined on the inside, surprisingly warm
Can be carried like a tote bag with the inside strap
My favorite jacket from this collection
@nerfmartin"
Reese Cooper,Lone Pine Split Varsity Jacket,14,Condition Used,Color Black,Size Men's / US M / EU 48-50 / 2,$350 ,5,FALSE,"Bought off another user on Grailed
From the Lone Pine collection, RC's first collection
Absolute banger piece
Retailed around $1500
Lush leather sleeves
Wool body, split at chenille LP patch into black and navy
Ribbed cuffing at hem, collar and cuffs
Diamond cut insulated lining
Fully lined throughout
No detail was overlooked
Fits TTS medium, standard varsity fit
I am doing a closet clearout, so I am doing package deals!
Open to offers
You are buying the item as is so please look at the pics carefully and ask any questions beforehand. Once the item is shipped it is no longer my responsibility(fees, duties, taxes), no returns or refunds."
Reese Cooper,Landscape Print Technical Rain Jacket SS21 (Open to Offers),128,Condition New,Color Landscape,Size Men's / US M / EU 48-50 / 2,$475 ,23,TRUE,"Brand new never worn. Tags still attached. Print all throughout the jacket. Looks like an art piece on a jacket.
+ Embroidered Reese Cooper® Patch on Sleeve
+ Reese Cooper® RCI Utility Hook
+ Reese Cooper® embossed buttons
+ 1 Main Raccagni Zipper (Made in Italy)
+ 2 Side Entry Raccagni Zipper Pockets
+ 5 main cargo pockets
+ 3 Neck Buttons
+ 2 Drawcord toggles
+ 1 left chest Zip Pocket
+ Double entry cargo pockets
+ Contrast suede collar
+ Velcro storm flap
+ Velcro Sleeves
+ Water Resistant Ripstop Polyester
+ Back Storm Pleat
+ 100% Cotton (Component 1)
+ 60% Viscose Rayon (Component 2)
+ 40% Cotton (Component 2)
+ Made in Los Angeles, USA
Retail: $998"
Reese Cooper,"Basketweave Cotton work jacket, Sage",27,Condition Used,Color Green,Size Men's / US M / EU 48-50 / 2,$369 ,12,FALSE,"Basketweave Cotton work jacket, Sage
Retail: $850
Size: M
There is a model wearing it here: https://www.a-ma-maniere.com/products/basket-work-jacket"
Reese Cooper,Reese Cooper Seneca Arts Club Jacket,20,Condition Gently Used,Color Black white,Size Men's / US XL / EU 56 / 4,$220 ,6,FALSE,Gently used. I lost one of the buttons on the cuff. Should be easy to replace. Message me with any questions!
Reese Cooper,Grey Waxed Cotton Biker Jacket,23,Condition Gently Used,Color Grey,Size Men's / US XL / EU 56 / 4,$165 ,7,TRUE,"*Fits like a Large*
Long sleeve PrimaLoft® insulated waxed cotton canvas jacket in grey. Grained leather trim in black at spread collar. Zip closure at front. Lanyard clasp hardware at chest. Patch pockets at waist. Textile logo patch in green at cuff. Zippered vent at cuffs. Full viscose-blend twill lining in green. Gunmetal-tone hardware."
Reese Cooper,Reese Cooper Sherpa Fleece Jacket in Cream,76,Condition Gently Used,Color Cream,Size Men's / US S / EU 44-46 / 1,$420 ,5,TRUE,"<U+0001F525>For sale is a Reese Cooper Sherpa Fleece Jacket<U+0001F525>
Bringing the outdoors to streetwear, Reese Cooper styles this fleecy jacket in a fresh cream. Perfect for the colder weather, it’s crafted from Sherpa fleece and features a funnel neck to trap the warmth and keep you cosy.
Size: Small (fits slightly oversized)
Color: Cream/Green
Condition: Gently Used; worn a couple of times, no flaws.
Message me if you have any questions!
Check out my store for more items and bundle deals!"
Reese Cooper,Ss20 “How a Letter Travels” Cropped Jacket,119,Condition Used,Color Forest green,Size Men's / US M / EU 48-50 / 2,$340 ,8,TRUE,"Amazing cut on this piece
Beautiful dark green color
Very versatile piece for this upcoming FW season
Quality is <U+0001F90C><U+0001F90C><U+0001F90C>
No refunds/ returns"
Reese Cooper,Reese Cooper Waxed Biker Jacket,35,Condition New,Color Brown,Size Men's / US M / EU 48-50 / 2,$345 ,4,TRUE,"Reese Cooper Waxed Biker Jacket
Size: Medium
Condition: New
** Free Shipping in the US **
*** Grailed Trusted Seller ***
**** 5.0 Feedback With 150+ Sales****
***** NO RETURNS. NO EXCEPTIONS*****"
Reese Cooper,U.S. Mail Linen Bomber Jacket,61,,Condition New,Size Men's / US L / EU 52-54 / 3,$265 ,6,TRUE,"How A Letter Travels - U.S. Mail Linen Bomber Jacket
Size: Large
Condition: Brand New"
Reese Cooper,Reese Cooper Cotton-canvas Jacket,102,Condition Gently Used,Color Black,Size Men's / US L / EU 52-54 / 3,$315 ,10,TRUE,"Size L
Highway Mirage Collection
Corduroy-Trimmed Cotten-Canvas Jacket
Brought from Mr. Porter (now sold out)"
Reese Cooper,Patchwork Denim Jacket,32,Condition Gently Used,Color Blue,Size Men's / US L / EU 52-54 / 3,$690 ,5,TRUE,"Reese Cooper Patchwork Denim Jacket from Greyhound collection *HARRODS EXCLUSIVE*
Worn 1x, no flaws, in brand new condition
Super limited
Branded metal buttons
Patchwork details throughout
Signature RC keyClip detail"
Reese Cooper,New Reese Cooper Camo Work Jacket Size Large,12,Condition New,Color Camo,Size Men's / US L / EU 52-54 / 3,$265 ,6,TRUE,"This is a Brand New Reese Cooper Outdoor Work Jacket in Camo Size Large
New With Tags
MSRP: $580
Material:
100% Cotton"
Reese Cooper,Reese Cooper Denim Patchwork Jacket,23,Condition Gently Used,Color Blue,Size Men's / US M / EU 48-50 / 2,$700 ,5,TRUE,"Tagged size M
Accepting reasonable offers
Message me with any questions. Thanks"
Reese Cooper,Herringbone Wool Cropped jacket,56,Condition Gently Used,Color Brown,Size Men's / US M / EU 48-50 / 2,$282 ,6,TRUE,"From Wind Chill collection
Retailed around ~ $895
Purchased from Notre
Made in the USA
Made of heavy herringbone wool with canvas and nylon paneling/accents
Fully lined with viscose/rayon blend which keeps them cool and soft
All custom metal hardware
Signature clip on chest
Cropped and boxy fit
Fits TTS mens M
I have the matching pants for sale as well
Last pick is the full set
For reference I am 6ft 160lbs
I am doing a closet clearout, so I am doing package deals!
Open to offers
You are buying the item as is so please look at the pics carefully and ask any questions beforehand. Once the item is shipped it is no longer my responsibility(fees, duties, taxes), no returns or refunds."
Custom × Reese Cooper,Reece Cooper DIY chore jacket,7,Condition New,Color Beige,Size Men's / US M / EU 48-50 / 2,$100 ,3,TRUE,"**** the patches have not been sewed on but I have them and will include them. ****
Reece cooper released a DIY chore jacket set a while ago and this is how the guy who sold it to me turned out. I wore it once but it was too small for me. I’m normally a large/x-large but I took a risk so here I am selling it again.
Some parts were made incorrectly, but they don't take away from the intended look.
Reese Cooper dropped this a few years back. The concept was really cool. Basically you bought the materials straight from Reese Cooper to make your own jacket at home. It came with a link to a YouTube video (which you can find to this date) which showed you how to make it. You had to cut and sewed everything."
Reese Cooper,Reese Cooper Hitchhiking Fleece,32,Condition Gently Used,Color White,Size Men's / US L / EU 52-54 / 3,$450 ,5,FALSE,worn a few times
Reese Cooper,Reese Cooper AW19 Bandana Liner Jacket,4,Condition Gently Used,Color Green,Size Men's / US S / EU 44-46 / 1,$300 ,4,FALSE,"Size small, fits me cropped I wear a medium
Great condition no flaws"
Reese Cooper,Reese Cooper Waxed Cotton Biker Jacket Olive Small,56,Condition New,Color Olive,Size Men's / US S / EU 44-46 / 1,$315 ,5,FALSE,"BNWT Reese Cooper Waxed Cotton Biker Jacket in Olive size small
Great Carhartt alternative in my opinion
Retail $698, 100% authentic
Size chart from Reese Cooper included in description
Trusted seller, ships same day or next day at very latest"
Reese Cooper,reese cooper hitchhiking fleece jacket,139,Condition Gently Used,Color Green,Size Men's / US S / EU 44-46 / 1,$380 ,4,TRUE,"From reese coopers hitchhiking collection
retail around 800
lots of cool details and very warm
raccagni zippers
<U+0001F3C2>"
Reese Cooper,Cotton Twill Work Jacket,52,Condition Gently Used,Color Tan,Size Men's / US XL / EU 56 / 4,$335 ,7,TRUE,"Seriously one of the best jackets I’ve owned.
Retail was $600 +
Amazing quality all around
A couple very small flaws from wear but overall in great condition (see pictures)
Fits L-XL"
Reese Cooper,Reese Cooper Paisley Jacket,6,Condition Used,Color Olive,Size Men's / US M / EU 48-50 / 2,$290 ,9,TRUE,"Used Reese Cooper Paisley jacket purchased via grailed but never worn.
Fits a TTS Medium.
Feel free to ask questions or send offers."
Reese Cooper,Sherpa Cropped Jacket,337,Condition Gently Used,Color Cream,Size Men's / US M / EU 48-50 / 2,$358 ,6,TRUE,"Gently used<U+0001F4AB> 9/10 condition
Size M
Message with any questions"
Reese Cooper,U.S. Mail Linen Bomber Jacket with tags,65,Condition New,Color Dust,Size Men's / US L / EU 52-54 / 3,$310 ,9,TRUE,"-From Reese cooper’s “How a letter travels” collection. Lightweight bomber with graphics throughout. Made in America.
-brand new with original bag and tags
- prints throughout, slightly cropped
- offers welcome
- follow my store for more."
Reese Cooper,Reese Cooper DIY Chore Jacket,38,Condition Gently Used,Color Green,Size Men's / US L / EU 52-54 / 3,$120 ,5,TRUE,"Reese Cooper diy chore coat put together by myself. Disclaimer: this was not made professionally please refer to pictures for construction/condition
Added large back pouch"
Reese Cooper,Raw Denim Jacket SS21,43,Condition New,Color Raw indigo,Size Men's / US M / EU 48-50 / 2,$510 ,17,TRUE,"Extremely rare. Reese Cooper® Raw Denim Jacket Spring/Summer 2021 ""River Runs Through""
~Bundle Deals Available 2+ Pieces~
Offers Welcome, Message any Questions! happy to help :)
CONDITION: 10/10
Brand New, pet & smoke free storage, 100% rating given since it comes with original tags, 1st Owner.
Made with deadstock denim, features double chest pleats and patch pockets. Reese Cooper® embossed hardware, front closure, and cuffs.
TEXT on REESE COOPER SLEEVE LABEL
""HOOKED ON THE HIGHWAY. DREAMING OF
A PLACE WITHOUT KNOWING ITS NAME.
BATHED IN SUNLIGHT, DECORATED WITH
LONESOME GAS STATIONS - STEAMING
ROADS THAT CUT THROUGH THE WINDING
PEAKS AND THICK FORESTS - SLICING
THROUGH THE BROWN, DUSTY CARPET
THAT STRETCHES OUT TOWARDS THE
OCEAN.
MOUNTAINS CASTING SHADOWS ACROSS
LAKES, MOONLIGHT ILLUMINATING THE
DESERT - LOST PEOPLE SEARCHING FOR
THEIR PLACE UNDER A FAMILIAR SKY.
THIS IS A STORY FUELED BY ESCAPISM
AND EXPLORATION. CLOTHING, OBJECTS
AND VISUALS INSPIRED BY WHAT YOU
NEED, WHAT YOU CHERISH AND WHAT YOU
ACQUIRE ON THE JOURNEY""
Reese Cooper Release Listing
instagram.com/p/CMxbFgLAgxx/
+ Released March 23, 2021 (SS21)
+ Raw Indigo (color)
+ Reese Cooper® Sleeve Patch
+ Reese Cooper® RCI Utility Hook
+ Reese Cooper® embossed buttons
+ 2 main patch pockets
+ Pleated Placket
+ Triple Needle Sewing
+ Double Pleated Chest
+ Back Pleats
+ 100% Cotton
+ Made in Los Angeles, USA
Sizing Info
Size M (fits Slim & Cropped)"
Reese Cooper,Reese Cooper Nylon Bomber Jacket in Green,67,Condition Gently Used,Color Green,Size Men's / US L / EU 52-54 / 3,$270 ,3,TRUE,"Worn 1 Time
Great Condition
Size Large"
Reese Cooper,Cotton Twill Hunting Jacket,38,Condition New,Color Olive,Size Men's / US S / EU 44-46 / 1,$230 ,4,TRUE,"Retail: $468
Beautiful piece with tons of cool details Unfortunately fits me a tad small. Fits TTS.
“Our cotton twill outer is the perfect weight all year long. Featuring a corduroy collar and array of cargo pockets, the jacket is both unique and functional. Complete with button front closure, RCI signature hook detail and sleeve patch. Pair it with some cargos or shorts this season.”"
Reese Cooper,U.S. Mail Linen Bomber Jacket,30,Condition New,Color Dust,Size Men's / US L / EU 52-54 / 3,$291 ,6,TRUE,"How A Letter Travels - U.S. Mail Linen Bomber Jacket
Size: Large
Condition: Brand New"
Reese Cooper,Cotton Twill Hunting Jacket SS21,51,Condition New,Color Olive,Size Men's / US L / EU 52-54 / 3,$330 ,23,TRUE,"Extremely rare. Reese Cooper® Cotton Twill Hunting Jacket Spring/Summer 2021 ""River Runs Through""
~Bundle Deals Available 2+ Pieces~
Offers Welcome, Message any Questions! happy to help :)
CONDITION: 10/10
Brand New, pet & smoke free storage, 100% rating given since it comes with original tags.
Garment Dyed Cotton Twill jacket with Reese Cooper® embossed hardware.
1st Owner of this piece.
Retail $485 + $10 (shipping) + $49.71 (taxes) = $544.72
TEXT on REESE COOPER SLEEVE LABEL
""HOOKED ON THE HIGHWAY. DREAMING OF
A PLACE WITHOUT KNOWING ITS NAME.
BATHED IN SUNLIGHT, DECORATED WITH
LONESOME GAS STATIONS - STEAMING
ROADS THAT CUT THROUGH THE WINDING
PEAKS AND THICK FORESTS - SLICING
THROUGH THE BROWN, DUSTY CARPET
THAT STRETCHES OUT TOWARDS THE
OCEAN.
MOUNTAINS CASTING SHADOWS ACROSS
LAKES, MOONLIGHT ILLUMINATING THE
DESERT - LOST PEOPLE SEARCHING FOR
THEIR PLACE UNDER A FAMILIAR SKY.
THIS IS A STORY FUELED BY ESCAPISM
AND EXPLORATION. CLOTHING, OBJECTS
AND VISUALS INSPIRED BY WHAT YOU
NEED, WHAT YOU CHERISH AND WHAT YOU
ACQUIRE ON THE JOURNEY""
Reese Cooper Release Listing
instagram.com/p/CNLLY_tgu3j/
+ Released April 2, 2021
+ Olive (color)
+ Embroidered Reese Cooper® Patch on Sleeve
+ Reese Cooper® RCI Utility Hook
+ Reese Cooper® embossed buttons
+ Garment Dyed process
+ 6 main pockets (4 visible, 2 hidden)
+ Side Entry Pockets
+ Cotton Twill pencil/bait holder (under RCI hook)
+ Triple Needle Sewing
+ Pleated Shoulders
+ Corduroy Collar
+ Corduroy Inner Sleeve
+ 100% Cotton
+ Made in Los Angeles, USA
Sizing Info
Size L (fits slightly Slim, wide, & Cropped)"
Reese Cooper,REESE COOPER PACKING SLIP DENIM JACKET,31,Condition New,Color Tan,Size Men's / US L / EU 52-54 / 3,$180 ,8,TRUE,Reese Cooper denim jacket SZ L (tan). Brand new. Great condition. Fits true to size.
Reese Cooper,Reese Cooper FW19 Hunting Jacket,46,,Condition Used,Size Men's / US M / EU 48-50 / 2,$265 ,8,TRUE,"-Reese Cooper Hunting Jacket
-Released FW19 “Hitchhiking”
-Boxy slightly cropped fit
-Multiple pockets
-Signature Reese Cooper clip
-Retails $640
Will ship same day before 5:00 pm EST"
Reese Cooper,Brushed Cotton Canvas Work Jacket in Black,57,Condition New,Color Black,Size Men's / US L / EU 52-54 / 3,$455 ,12,TRUE,"Reese Cooper Work Jacket SS21
- BNWT
- size large
- made in Los Angeles, CA
- brushed cotton canvas
- viscose/cotton lining
- brown suede collar
- signature Reese Cooper metal hook and patch
- snap closures
- double-entry cargo pockets on front
- Raccagni zippers (made in Italy)
- retail price: $798 USD
Shipping in US only
All sales final"
Reese Cooper,Duck Canvas Varsity Jacket SS21 <U+0001F33B>LAST DROP<U+0001F352>,74,Condition New,Color Black,Size Men's / US M / EU 48-50 / 2,$370 ,24,TRUE,"Extremely rare. Reese Cooper® Duck Canvas Varsity Jacket Spring/Summer 2021 ""River Runs Through""
~Bundle Deals Available 2+ Pieces~
Offers Welcome, Message any Questions! happy to help :)
CONDITION: 10/10
Brand New, pet & smoke free storage, 100% rating given since it comes with original tags.
Duck Canvas, quilted interior, and Reese Cooper® embossed hardware. Jacket is treated with a special wash process which provides a soft hand feel outer. Hand finished sleeves with an oil wash to give it a distressed vintage look.
1st Owner of this piece.
Retail $897.66 + $87.32 (customs) + $30 (shipping) = $1014.98 (Harrod's)
TEXT on Reese Cooper Sleeve Patch
""HOOKED ON THE HIGHWAY. DREAMING OF
A PLACE WITHOUT KNOWING ITS NAME.
BATHED IN SUNLIGHT, DECORATED WITH
LONESOME GAS STATIONS - STEAMING
ROADS THAT CUT THROUGH THE WINDING
PEAKS AND THICK FORESTS - SLICING
THROUGH THE BROWN, DUSTY CARPET
THAT STRETCHES OUT TOWARDS THE
OCEAN.
MOUNTAINS CASTING SHADOWS ACROSS
LAKES, MOONLIGHT ILLUMINATING THE
DESERT - LOST PEOPLE SEARCHING FOR
THEIR PLACE UNDER A FAMILIAR SKY.
THIS IS A STORY FUELED BY ESCAPISM
AND EXPLORATION. CLOTHING, OBJECTS
AND VISUALS INSPIRED BY WHAT YOU
NEED, WHAT YOU CHERISH AND WHAT YOU
ACQUIRE ON THE JOURNEY""
Reese Cooper Release Listing
instagram.com/p/CLQB4FogUQM/
+ Released February 13, 2021 (SS21)
+ Black (color)
+ Embroidered Reese Cooper® Sleeve Patch
+ Reese Cooper® RCI Utility Hook
+ Reese Cooper® embossed buttons
+ 2 welt pockets
+ 1 interior pocket
+ Quilted interior
+ Rib collar, sleeve, and hem
+ Oil Wash Sleeves
+ 100% Cotton Duck Canvas
+ 100% Polyester (Component 2)
+ Made in Los Angeles, USA
Sizing Info
Size M (fits slightly Slim and Cropped)"
Reese Cooper,Reese Cooper Military Parka,145,Condition New,Color Olive,Size Men's / US M / EU 48-50 / 2,$260 ,7,FALSE,"Reese Cooper military parka. Military green, details throughout such as inner harness, cinch drawstrings, hook on chest.
Size medium. Brand new."
Reese Cooper,Ripstop Hooded Jacket Brush Camo SS21 <U+0001F33B>LAST DROP<U+0001F352>,58,Condition New,Color Camo,Size Men's / US L / EU 52-54 / 3,$180 ,21,TRUE,"Extremely rare. Reese Cooper® Ripstop Hooded Jacket SS21 Jacket Spring/Summer 2021 ""River Runs Through""
~Bundle Deals Available 2+ Pieces~
Offers Welcome, Message any Questions! happy to help :)
CONDITION: 10/10
Brand New, pet & smoke free storage, 100% rating given since it comes with original tags.
Ripstop hooded jacket features patch front pockets, adjustable elastic corded waistband and elastic cuffs. The Brush Camo pattern was developed by RCI hand picking foliage from the SS21 Reese Cooper runway show. Arrangement was photographed and transformed into the camouflage pattern.
1st Owner of this piece.
Retail $441.81 + $30 (shipping) + $48.11 (duties) = $519.92
TEXT on REESE COOPER SLEEVE LABEL
""HOOKED ON THE HIGHWAY. DREAMING OF
A PLACE WITHOUT KNOWING ITS NAME.
BATHED IN SUNLIGHT, DECORATED WITH
LONESOME GAS STATIONS - STEAMING
ROADS THAT CUT THROUGH THE WINDING
PEAKS AND THICK FORESTS - SLICING
THROUGH THE BROWN, DUSTY CARPET
THAT STRETCHES OUT TOWARDS THE
OCEAN.
MOUNTAINS CASTING SHADOWS ACROSS
LAKES, MOONLIGHT ILLUMINATING THE
DESERT - LOST PEOPLE SEARCHING FOR
THEIR PLACE UNDER A FAMILIAR SKY.
THIS IS A STORY FUELED BY ESCAPISM
AND EXPLORATION. CLOTHING, OBJECTS
AND VISUALS INSPIRED BY WHAT YOU
NEED, WHAT YOU CHERISH AND WHAT YOU
ACQUIRE ON THE JOURNEY""
Reese Cooper Release Listing
instagram.com/p/COTRMyWgf_z/
+ Released April 30, 2021 (SS21)
+ Brush Camo (color)
+ Embroidered Reese Cooper® Patch on Sleeve
+ Reese Cooper® RCI Utility Hook
+ Reese Cooper® embossed buttons
+ Main Raccagni Zipper (Made in Italy)
+ Welt Hand Pockets
+ Drawcord toggles on Hood/Waist
+ Elasticized Cuffs
+ 100% Polyester (Component 1)
+ Made in Los Angeles, USA
Sizing Info
Size L (fits TTS)"
Reese Cooper,Reese Cooper Sherpa Fleece Cream (Open to Fair Offers),78,Condition New,Color Cream,Size Men's / US XL / EU 56 / 4,$450 ,11,TRUE,"Reese Cooper Sherpa Fleece in cream with green accents. Brand new, never worn. Size XL. Signature Reese Cooper hook on chest and tag on the wrist area.
Extremely high quality. Made in USA.
Chest: 25 inches
Length: 24.5 inches
Shoulders: 20 inches
Sleeve Length: 26 inches
Feel free to ask me any questions, if seriously considering buying the item.
No returns."
Reese Cooper,Cotton Twill Work Jacket,12,Condition Gently Used,Color Black,Size Men's / US M / EU 48-50 / 2,$395 ,6,TRUE,"Newer variation of the signature work jacket
Retail was $700 +
Amazing quality all around
In perfect condition, no flaws at all
Fits tts"
Reese Cooper,Reese Cooper “Lone Pine” Varsity Jacket,17,Condition Gently Used,Color Black,Size Men's / US M / EU 48-50 / 2,$350 ,5,TRUE,"Retailed for $1499
Gently used, no flaws aside from microscopic scratch on the leather on the left arm. There are also some dirtiness on the edges, but quick wash will definitely remove them.
Only Shipping within the US for now! <U+0001F64C><U+0001F3FB>"
Reese Cooper,Popover Anorak,76,Condition New,Color Red,Size Men's / US L / EU 52-54 / 3,$210 ,7,TRUE,"Condition: worn once briefly, comes with original tag, refer to pics
Size: L
Measurements
Length: 27.5 inches
Shoulders: raglan
Chest: 26 inches
Sleeves: 31.5 inches
Purchased directly from Reese Cooper website and the product came with no hood strings.
Thank you."
Reese Cooper,Cotton Twill Work Jacket,102,Condition Gently Used,Color Black,Size Men's / US S / EU 44-46 / 1,$280 ,7,TRUE,"For sale is a Reese Cooper black workwear jacket.
Worn only a handful of times still in like new condition.
Beautiful everyday workwear jacket.
Purchased from Mr.Porter.
MSRP:$700
Feel free to offer or ask questions. Thanks!"
Reese Cooper,Reese Cooper Plaid Pullover Half Zip Red Large,5,Condition Gently Used,Color Red plaid,Size Men's / US L / EU 52-54 / 3,$325 ,5,FALSE,"Reese Cooper Plaid Pullover Half Zip Red Large from Lone Pine Collection. Barely worn excellent condition.
100% authentic
No refunds"
Reese Cooper,Reese Cooper Sherpa Fleece Jacket,290,Condition New,Color Cream,Size Men's / US L / EU 52-54 / 3,$510 ,7,TRUE,"Condition: Brand New
Size: Large
Shipping: Ships in 3 business days
Feel free to ask any other questions!
No trades
ALL SALES FINAL"
Reese Cooper,Highway Mirage Work Jacket,29,Condition Gently Used,Color Olive,Size Men's / US L / EU 52-54 / 3,$305 ,5,TRUE,"Retailed at 500+
Tagged XL but fits a L
Cropped fit
Originally made for Cudi
9/10 condition"
Reese Cooper,Reese Cooper FW19 Hunting Jacket,28,Condition Used,Color Green,Size Men's / US M / EU 48-50 / 2,$280 ,8,TRUE,"-Reese Cooper Hunting Jacket
-Released FW19 “Hitchhiking”
-Boxy slightly cropped fit
-Multiple pockets
-Signature Reese Cooper clip
-Retails $640
Will ship same day before 5:00 pm EST"
Reese Cooper,Reese Cooper DIY Chore Jacket,11,Condition Gently Used,Color Multi,Size Men's / US L / EU 52-54 / 3,$160 ,7,FALSE,I made this DIY chore coat from Reese Cooper! Put my own personal flare on it. Beautiful army green body with denim details and various RC patches.
Reese Cooper,Reese Cooper Cotton-canvas Jacket,21,Condition Gently Used,Color Black,Size Men's / US L / EU 52-54 / 3,$300 ,10,FALSE,"Size L
Highway Mirage Collection
Corduroy-Trimmed Cotten-Canvas Jacket
Brought from Mr. Porter (now sold out)"
Reese Cooper,Reece cooper Cotton Twill Work Jacket,27,Condition Gently Used,Color White,Size Men's / US M / EU 48-50 / 2,$300 ,6,TRUE,Feel free to dm for anymore pictures or questions
Reese Cooper,Waxed Cotton Biker Jacket,7,Condition New,Color Olive,Size Men's / US M / EU 48-50 / 2,$410 ,14,TRUE,"Never worn and tags are still attached. Has been folded and stored in a plastic zip lock for a few months now. Selling because I need a size large.
A slim fitting biker jacket with a waxed cotton canvas, leather collar and a thin PrimaLoft fill. The outer layer is a medium weight cotton canvas finished with a special weather tough wax finish that will age over time. Natural wear and tear on this jacket will result in beautiful markings and creases in the waxed layer.
Waxed cotton outer
Custom RCI green cotton/viscose blend lining
Primaloft® fill
Pebble leather collar
RCI hook detail on chest
RCI sleeve patch on left sleeve
Raccagni zipper front closure
Raccagni zippers on cuffs
Patch hand pockets on front
Made in Los Angeles, CA"
