"","brand_name","item_name","number_likes","condition","color","size","price","img_length","measurements","description"
"158","Reese Cooper","Cotton Side Pocket Trouser","7","Condition New","Color White","Size Men's / US 26 / EU 42","$150",6,TRUE,"Brand new, Size 26 Retailing at $500. Get ‘em for your gf. Cotton Side Pocket Trousers are made from soft but durable brushed cotton canvas. Featuring an external side pocket with zipper closure and cargo pockets near the ankles. Dyed using organic compounds rather than harsh chemicals."
"159","Reese Cooper","Outdoor Supply Waxed Cotton Pant in Khaki","6","Condition New","Color Khaki","Size Men's / US 34 / EU 50","$142",6,TRUE,"Light pant perfect for the summer. Retail was $428.
Only tried on once. The pant runs small. Fits a size 32 better. I fit 33/34 and this didn't fit well (too much junk in trunk) <U+0001F614>"
"160","Reese Cooper","Reese Cooper Organic Dye Trouser Sage Green","17","Condition Gently Used","Color Green","Size Men's / US 29","$150",10,TRUE,"Shop with confidence no returns or cancellations thanks! Look at all pics before buying! Pants have some white “whiskers” or marks."
"161","Reese Cooper","Reese Cooper SS22 “Outdoor Supply” Pants","6","Condition New","Color Green","Size Men's / US 34 / EU 50","$133",4,TRUE,"Reese Cooper SS22 “Outdoor Supply” Pants
- Tagged 34
- Never worn, but tried on
- $150
Measurements (inches)
Waist - 33.5”
Rise - 10”
Thigh - 13”
Inseam - 32.25”
Leg Opening - 12.75”"
"162","Reese Cooper","Garment Dyed Trousers","58","Condition New","Color Black","Size Men's / US 30 / EU 46","$194",3,FALSE,"$194 is the final drop.
-Reese Cooper Garment Dyed Trouser in Black. Retail: $415. Size 30, fits slightly large can fit a 31inch to 32 inch waist, will come with all original tags.
-Very versatile pants that can be worn during any season. As with Reese Cooper pieces, this item is made from the highest quality fabrics and is proudly made in the USA
-shipping, immediately after purchase with USPS Priority mail (1-3 business days). Shipping within the USA only.
-5/5 feedback with over 70 sales, so purchase with confidence!
-No refunds or returns."
"163","Reese Cooper","Organic Dye Cargo Trouser in Sage","6","Condition Gently Used","Color Sage","Size Men's / US 32 / EU 48","$178",5,TRUE,"love this reese cooper piece. material on these is great and it’s In very good condition. Worn less than 8 times
They don’t make these in sage anymore !!
Size 32"
"164","Reese Cooper","Reese Cooper “River Runs Through” SS22 Cargo Shorts","7","Condition New","Color Black","Size Men's / US 30 / EU 46","$157",8,TRUE,"a pair of Reese Cooper Cargo Shorts from SS22 collection!
Beautiful quality and design within the garment, made in the USA. topped with a metal hook at the belt loop.
size 30, fits true to size. please check measurements to ensure proper fit
(i had problems with thigh area)
10/10 condition, these are brand new from the Reese Cooper website. Amazing piece but unfortunately does not fit me :(
all products ordered will be in the exact condition shown in pictures.
message me for any questions!"
"165","Reese Cooper","AW18 Lone Pine Coordinate Denim Jeans","39","Condition Gently Used","Color Denim","Size Men's / US 32 / EU 48","$130",5,TRUE,"Released the hems
No flaws
People love to ask about the coordinates and the paint
Feel free to offer"
"166","Reese Cooper","Reese Cooper Fever Dream paint splatter carpenter pants","8","Condition Gently Used","Color Black","Size Men's / US 33","$105",9,FALSE,"Reese Cooper Washed Black Denim Paint Splatter Carpenter pants from Fever Dream collection
Size tag says 32 but fits like 33 waist. Barely worn"
"167","Reese Cooper","Reese Cooper ""How A Letter Travels"" Denim","17","Condition Gently Used","Color Blue","Size Men's / US 31","$140",4,TRUE,"Size: 31x32
Leg Opening: 9 inch
Taken to tailor to make waist a 31
Originally was 34 waist
Dm For Any Questions"
"168","Reese Cooper","COORDINATE JEANS","19","Condition Gently Used","Color Blue","Size Men's / US 34 / EU 50","$125",5,TRUE,"Worn once for a very short period of time, basically brand new. way too big on me
Awesome quality, awesome details"
"169","Reese Cooper","Nylon Cargo Short","9","Condition Used","Color Green","Size Men's / US 30 / EU 46","$67",3,TRUE,"Purchased directly from Reese Cooper
Retailed around $300
Lightweight Cordura nylon cargo short
Great summer short
I am doing a closet clearout, so I am doing package deals!
Open to offers
You are buying the item as is so please look at the pics carefully and ask any questions beforehand. Once the item is shipped it is no longer my responsibility(fees, duties, taxes), no returns or refunds."
"170","Reese Cooper","Nylon cargos","24","Condition Gently Used","Color Black","Size Men's / US 30 / EU 46","$134",4,TRUE,"Pre-distressed “vintage” treatment on excellent shape slim-straight cargos"
"171","Reese Cooper","Reese Cooper Pintuck Trousers","1","Condition New","Color Beige","Size Men's / US 34 / EU 50","$120",19,TRUE,"Size:34x34
Retail: $400
Condition: New with tags
100% authentic
Fast shipper
Dm with any questions"
"172","Reese Cooper","RCI Hitchhiking cargo pants","47","Condition Used","Color Tan mix","Size Men's / US 32 / EU 48","$86",6,TRUE,"Reese Cooper cargo pants from the Hitchhiking collection. These have been bleached and sun faded ,creating unique, light tan patterns"
"173","Reese Cooper","Herringbone cotton cargos","5","Condition New","Color Brown","Size Men's / US 30 / EU 46","$136",6,TRUE,"Reese-Cooper Herringbone cotton cargo ( 30x30 )"
"174","Reese Cooper","Paneled Nylon Sport Trousers","1","Condition New","Color Khaki","Size Men's / US 32 / EU 48","$255",14,TRUE,"Brand new. Retailed for around $600. Straight-leg paneled nylon and cotton-blend taffeta trousers colorblocked in beige and green.
Ships same day or next day."
"175","Reese Cooper","Reese Cooper brushed cotton canvas cargo pants","13","Condition New","Color Green","Size Men's / US 32 / EU 48","$275",5,TRUE,"Cargos in brushed cotton canvas. RCI hook detail on waistband. Welt hand pockets with flap and snap closure on front. Large cargo pockets with flap and snap closure on sides. Welt pockets with flaps on back. Adjustable cotton webbing tie straps on legs. Triple needle stitching throughout. Button closure. Zipper fly. Raccagni zippers. Adjustable cotton straps in cuffs
Made in Los Angeles
Retail Around 390 usd"
"176","Reese Cooper","Reese Cooper Pintuck Trousers | Mirage Collection","34","Condition Used","Color Grey","Size Men's / US 34 / EU 50","$170",4,TRUE,"Item Description:
- Beautiful pair of trousers in a dark grey finish
- Paneled seams on back and front
- Comes with an attached key ring, metal button fly"
"177","Reese Cooper","Reese Cooper Pintuck Trousers","14","Condition New","Color Beige","Size Men's / US 36 / EU 52","$165",14,TRUE,"Size:36x34
Retail: $400
Condition: New with tags
100% authentic
Fast shipper
Dm with any questions"
"178","Reese Cooper","Cargo Short","7","Condition New","Color Black","Size Men's / US 30 / EU 46","$170",4,FALSE,"-Reese Cooper Cargo Shorts in Black. Size 30.
-Great Quality shorts as with all Reese Cooper pieces. This item is brand new and never worn.
-FAST shipping immediately after purchase with USPS MAIL & Tracking. *Shipping within the USA only*
-5/5 feedback with over 80 sales, so purchase with confidence!
-No refunds or returns."
"179","Reese Cooper","RCI Raw Denim Jeans","36","Condition New","Color Indigo","Size Men's / US 30 / EU 46","$135",6,TRUE,"From Reese Cooper’s Spring/Summer 21 collection, denim is durable and will age with you. These are low rise and the darting gives it a better shape for stacking, definitely only buy if your legs are on the skinnier side."
"180","Reese Cooper","Reese Cooper Coordinate lone Pine Jeans LAST DEOP DELETING<U+203C><U+FE0F>","4","Condition New","Color Denim jeans","Size Men's / US 34 / EU 50","$127",15,TRUE,"Reese cooper Co-ordinate Lone Pine Denim Jeans
New never Worn
Sz 34
No lowballs or returns or trades or refunds
250$ obo"
"181","Reese Cooper","Reese Cooper Snap Leg Cargo Quilted Trousers","10","Condition New","Color Black","Size Men's / US 32 / EU 48","$245",5,TRUE,"- Brand new, purchased from Notre (too long for me)
- Retails for $578
- Tags still on"
"182","Reese Cooper","NTW Panelled Nylon Sport Trouser Reece Cooper","22","Condition New","Color Green","Size Men's / US 34 / EU 50","$120",5,TRUE,"- BNWT
- will ship same day"
"183","Reese Cooper","RCI Forest Sweatpants (size M)","17","Condition New","Color Forest green","Size Men's / US 30 / EU 46","$190",4,FALSE,"Retail: $368"
"184","Reese Cooper","Reese Cooper Sweatpants","4","Condition Used","Color Black","Size Men's / US 34 / EU 50","$90",7,TRUE,"Black Reese Cooper Sweatpants from their SS2021 “River Runs Through” collection. Wash Black/Vintage Black color way. Cargo pocket at the bottom right leg. The iron buckle detail in good shape. Overall has quite a lot of life left in it(washed and worn less than five times) size L, slightly baggy, good for a 34 waist."
"185","Reese Cooper","Reese cooper double knee","23","Condition Gently Used","Color Brown","Size Men's / US 36 / EU 52","$209",4,TRUE,"Worn twice very briefly, ships out next day"
"186","Reese Cooper","Reese Cooper Cargo Pants","14","Condition Used","Color Green","Size Men's / US 30 / EU 46","$160",5,TRUE,"Reese Cooper Olive Green Cargo Pants
Size 30
Good Condition"
"187","Reese Cooper","Reese Cooper Organic Dye Cargo Pants","104","Condition New","Color Black","Size Men's / US 32 / EU 48","$295",4,TRUE,"Reese Cooper Organic Dye Cargo Pants
Size 32
Brand New with Tags
100% Authentic
A staple for every wardrobe, the Organic Dye Cargo Trousers are made from soft but durable brushed cotton canvas and feature an array of pockets. They are dyed to match this season’s colour palette inspired by our Western Wildfires sweater using organic compounds rather than harsh chemicals.
Brushed cotton canvas
• Hand pockets on front
• Cargo pockets with snap closures on sides
• Welt pockets with flaps on back
• Double-knee panelling
• Organic dye process
• Triple-needle stitching throughout
• RCI signature hook detail
• Made in Los Angeles, CA
<U+25AB><U+FE0F>DISEMBODIED, ALL ITEMS ARE 100% AUTHENTIC. BUY FROM A TRUSTED SELLER<U+25AA><U+FE0F>
<U+25AA><U+FE0F>FOLLOW ME FOR OTHER HEAT ITEMS<U+25AB><U+FE0F>
<U+25AA><U+FE0F>CHECK OUT MY OTHER LISTINGS<U+25AB><U+FE0F>
<U+25AA><U+FE0F>TERMS & CONDITIONS<U+25AB><U+FE0F> <U+25AA><U+FE0F>
DO NOT Offer unless you are PAYPAL READY, You will be blocked immediately.
<U+25AA><U+FE0F> DO NOT lowball, lowballing wastes both parties time doing so will result in a block. You will NOT be able to purchase any listings after being blocked.
<U+25AA><U+FE0F> Payment is required IMMEDIATELY after any offer has been accepted! <U+25AA><U+FE0F>I do NOT accept returns, be 100% sure before purchasing, ask for measurements before hand.
<U+25AA><U+FE0F> Once an item is purchased, it is YOURS. I will not refund.
<U+25AA><U+FE0F> If the offer button is disabled I am NOT accepting offers and the item is at its lowest pricing, so do NOT send any offers.
<U+25AA><U+FE0F>SHIPPING<U+25AB><U+FE0F>
<U+25AA><U+FE0F> Shipping will be sent to your PAYPAL email and all shipments will be sent out 24-72 hours after purchasing unless otherwise stated!
<U+25AA><U+FE0F> I am NOT responsible for any lost or stolen packages. If you want it insured I will gladly insure the item at YOUR expense. Any item over $350 USD will be insured at MY expense!
<U+25AA><U+FE0F>All shipping is documented for my protection so any fraudulent activity will be sent to Grailed & punishable by Law Enforcement.
<U+25AA><U+FE0F>PURCHASING ANY ITEMS PUTS YOU IN AN AGREEMENT TO ALL TERMS ABOVE<U+25AB><U+FE0F>"
"188","Reese Cooper","S/S 20’ Nylon Cargo Shorts (Fits 30) l Green","113","","Condition Gently Used","Size Men's / US 32 / EU 48","$168",7,TRUE,"100% Authentic. Purchased from ssense. Retail for $400+. Quality is what you expect from Reese. Tagged size M/32 but these fit a size smaller. Worn twice, can pass as new."
"189","Reese Cooper","Reese cooper brown cargos","25","Condition New","Color Brown","Size Men's / US 34 / EU 50","$135",4,TRUE,"Brand new never worn
Size 34
Shortened inseam to 27.5
No refunds"
"190","Reese Cooper","Against The Wind Twill Fatigue Pant (Tagged 30)","84","Condition New","Color Dark khaki","Size Men's / US 30 / EU 46","$1",7,FALSE,"Received in a trade but won't make my rotation. These are bnwt but please don't hesitate with any questions or concerns.
Measurements:
Waist -16
F. Rise - 13
B. Rise - 15.5
Inseam - 26
Hem - 9"
"191","Reese Cooper","Reese Cooper Brushed Cotton Canvas Cargo Pants","28","Condition Gently Used","Color Black","Size Men's / US 30 / EU 46","$220",9,TRUE,"Wide-leg brushed cotton canvas cargo pants in black. Mid-rise. Six-pocket styling. Belt loops and lanyard clasp hardware at waistband. Pleats at knees. Self-tie straps at back. Drawstring at cuffs. Zip-fly. Logo-engraved antiqued silver-tone hardware. Supplier color: Black
Size 30"
"192","Reese Cooper","AW18 Lone Pine Coordinate Denim Jeans","22","Condition Gently Used","Color Denim","Size Men's / US 32 / EU 48","$210",5,FALSE,"Released the hems
No flaws
People love to ask about the coordinates and the paint
Feel free to offer"
"193","Reese Cooper","Reese Cooper Painter Cargo Pants","40","Condition New","Color Green","Size Men's / US 34 / EU 50","$395",8,FALSE,"Reese Cooper Painter Cargo Pants
Paint splatter throughout
Size 34 US
They run slightly bigger, can fit a 36
Brand New
100% Authentic
Retail was $598
Perfect pair of Cargo's for everyday use
Must have for any Reese Cooper fans!
Item ships 2-4-22
<U+25AB><U+FE0F>DISEMBODIED, ALL ITEMS ARE 100% AUTHENTIC. BUY FROM A TRUSTED SELLER<U+25AA><U+FE0F>
<U+25AA><U+FE0F>FOLLOW ME FOR OTHER HEAT ITEMS<U+25AB><U+FE0F>
<U+25AA><U+FE0F>CHECK OUT MY OTHER LISTINGS<U+25AB><U+FE0F>
<U+25AA><U+FE0F>TERMS & CONDITIONS<U+25AB><U+FE0F> <U+25AA><U+FE0F>
DO NOT Offer unless you are PAYPAL READY, You will be blocked immediately.
<U+25AA><U+FE0F> DO NOT lowball, lowballing wastes both parties time doing so will result in a block. You will NOT be able to purchase any listings after being blocked.
<U+25AA><U+FE0F> Payment is required IMMEDIATELY after any offer has been accepted! <U+25AA><U+FE0F>I do NOT accept returns, be 100% sure before purchasing, ask for measurements before hand.
<U+25AA><U+FE0F> Once an item is purchased, it is YOURS. I will not refund.
<U+25AA><U+FE0F> If the offer button is disabled I am NOT accepting offers and the item is at its lowest pricing, so do NOT send any offers.
<U+25AA><U+FE0F>SHIPPING<U+25AB><U+FE0F>
<U+25AA><U+FE0F> Shipping will be sent to your PAYPAL email and all shipments will be sent out 24-72 hours after purchasing unless otherwise stated!
<U+25AA><U+FE0F> I am NOT responsible for any lost or stolen packages. If you want it insured I will gladly insure the item at YOUR expense. Any item over $350 USD will be insured at MY expense!
<U+25AA><U+FE0F>All shipping is documented for my protection so any fraudulent activity will be sent to Grailed & punishable by Law Enforcement.
<U+25AA><U+FE0F>PURCHASING ANY ITEMS PUTS YOU IN AN AGREEMENT TO ALL TERMS ABOVE<U+25AB><U+FE0F>"
"194","Reese Cooper","Reese Cooper FW19 Overdyed Work Pants","9","Condition Gently Used","Color Grey","Size Men's / US 28 / EU 44","$150",5,TRUE,"-Reese Cooper Overdyed Work Pants
-From the FW19 “Against the Wind” collection
-Size 28, can fit up to a slim 30
-Features overdyed wash, straight leg & cropped fit
-Gently worn, no flaws!
-Will ship within two business days after purchase through USPS Priority Mail!
-All items are 100% Authentic
-All sales are final, please ask any questions prior to purchase
-Buy from a trusted Grailed seller with over 600 sales"
"195","Reese Cooper","Reese Cooper Canyon Camo brushed cotton cargo pants","5","Condition Gently Used","Color Canyon","Size Men's / US 34 / EU 50","$165",8,TRUE,"Reese Cooper Canyon Camo brushed cotton cargo pants
Only worn a couple of times very lightly
Size 34
Clearing space in my closet!
Open to offers
Typically ship within 48hrs of purchase"
"196","Reese Cooper","RCI Hitchhiking denim","6","Condition Used","Color Blue","Size Men's / US 32 / EU 48","$165",6,TRUE,"Good condition - few paint stains from screen printing but I kind of like them, not very noticeable as they’re dark."
"197","Reese Cooper","Snap Leg Cargo Quilted Cargo","26","Condition New","Color Black","Size Men's / US 32 / EU 48","$210",5,FALSE,"insulated cargo trouser filled primaloft
snap and zipper opening.
cargo pocket.
retail: $576"
"198","Reese Cooper","How A Letter TravelsLinen Cargo Trouser in Water Colour Camo","102","Condition Gently Used","Color Water color","Size Men's / US 32 / EU 48","$129",5,TRUE,"Size 32 x 30
True to size
Key hook on waist line
Samples"
"199","Reese Cooper","Reese Cooper Brown Cargo Pants","18","Condition Used","Color Brown","Size Men's / US 32 / EU 48","$81",4,TRUE,"Fits like a 33 (Waist measures 33 even though tags says 32)
US Shipping only"
"200","Reese Cooper","Reese Cooper Nylon Cargo Shorts","25","Condition New","Color Green","Size Men's / US 33","$125",6,FALSE,"Brand new without tags
Size XL fits 32-34
Has two hidden pockets with Raccagni zippers
Only responding to binding offers
Ship within one business day after payment received"
"201","Reese Cooper","Reese Cooper River Runs Through Cargo Shorts 28 Black","4","Condition New","Color Black","Size Men's / US 28 / EU 44","$124",6,FALSE,"Reese Cooper River Runs Through Cargo Shorts
Size 28
Black"
"202","Reese Cooper","Reese Cooper Pintuck trouser","26","Condition New","Color White","Size Men's / US 34 / EU 50","$170",6,FALSE,"Brand new
Size 34
Very faint mark from storage that can be washed out"
"203","Reese Cooper","Reese Cooper Organic Dye Cargo Pants Sage","32","Condition New","Color Green","Size Men's / US 32 / EU 48","$255",7,FALSE,"Condition: Brand New
Size: 32
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL
Reese Cooper"
"204","Reese Cooper","Reese Cooper Corduroy Cargo Pants","56","Condition Used","Color Grey","Size Men's / US 30 / EU 46","$143",7,TRUE,"Super comfortable and high quality pants
There is a small rip at the back of the pants (can probably be repaired for fairly cheap) and some colour fading by the hems, hence the low price
Can fit up to a 32
Will ship same or next day!"
"205","Reese Cooper","Reese Cooper Sweatpants","55","Condition Used","Color Black","Size Men's / US 34 / EU 50","$120",4,FALSE,"Reese Cooper Sweatpants
Size: Large
Condition: Gently Used
Color: Black
*** Grailed Trusted Seller ***
**** 5.0 Feedback With 180+ Sales****
***** NO RETURNS. NO EXCEPTIONS*****"
"206","Reese Cooper","Reese Cooper Cargo Ripstop Shorts Orange","37","Condition New","Color Orange","Size Men's / US 32 / EU 48","$275",3,TRUE,"Condition: Brand New
Size: 32
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL
Reese Cooper"
"207","Reese Cooper","S/S 20’ Nylon Cargo Shorts (Fits 30) l Green","74","This item sold but has been relisted.","Condition Gently Used","Size Men's / US 32 / EU 48","$90",7,FALSE,"100% Authentic. Purchased from ssense. Retail for $400+. Quality is what you expect from Reese. Tagged size M/32 but these fit a size smaller. Worn twice, can pass as new."
"208","Reese Cooper","Reese Cooper Two-Tone Khaki Carpenter Pants","55","Condition Gently Used","Color Khaki","Size Men's / US 34 / EU 50","$300",4,TRUE,"Item: Reese Cooper Two-Tone Khaki Construction Carpenter Pants
Size: 34
Condition: Gently Used, No signs of wear
Authenticity: 100% Authentic
Price: $500
Willing to hear offers
Will ship 1-2 Business days after the payment clears on PayPal.
All sales are final.
Any SERIOUS questions, feel free to ask."
"209","Reese Cooper","Reese Cooper Hitchhiking Jeans","16","Condition New","Color Blue","Size Men's / US 28 / EU 44","$147",6,TRUE,"Reese Cooper Hitchhiking Jeans
Hitchhiking F/W 2019
Size 28
Brand New"
"210","Reese Cooper","Nylon Cargo Pants","18","Condition New","Color Black","Size Men's / US 32 / EU 48","$300",16,FALSE,"Brand new, never worn, tags still attached. Heavyweight nylon cargo pants. Size large. Fits waist size 32
The Nylon Cargo Pant by Reese Cooper features a slightly baggy silhouette made from a crinkled nylon outer. Multiple pockets can be found throughout the trouser including two hand pockets at the sides, two cargo pockets, and two welt pockets with flaps on the back.
Adjustable drawstring
Elastic waistband
Crinkled nylon outer
Two hand pockets on sides
Two cargo pockets on sides
Two welt pockets with flap on back
Retail: $465"
"211","Reese Cooper","Pintuck Stitch Cotton Canvas Pants","32","Condition New","Color White","Size Men's / US 34 / EU 50","$209",18,TRUE,"Brand new with tags. Never worn. Measurements provided.
Soft brushed cotton canvas
RCI hook detail on waistband
Welt hand pockets on sides
Patch pocket on front
Patch pockets on back
Pintuck seams on the front and back legs
Button closure
Made in Los Angeles, CA
Designed for a wide leg fit
Reinforced back crotch
Retail: $368"
"212","Reese Cooper","Corduroy Cargo Trouser GREYHOUND PF20 <U+0001F352><U+0001F33B>","133","Condition New","Color Vintage black","Size Men's / US 30 / EU 46","$404",22,TRUE,"GREYHOUND Collection PF20, Extremely rare. Reese Cooper® Corduroy Cargo Trouser Vintage Black PF20
~Bundle Deals Available 2+ Pieces~
Offers & Questions Welcome! :)
CONDITION: 10/10
Brand New, pet & smoke free storage, 100% rating since comes with original tags. 1st Owner.
Beautiful baby blue corduroy trousers from Reese Cooper. Interesting piping detail on front with the pockets section extending into the belt loops.
Retail $707.36 + $30 (shipping) = $737.36
TEXT on REESE COOPER SLEEVE LABEL
""HOOKED ON THE HIGHWAY. DREAMING OF
A PLACE WITHOUT KNOWING ITS NAME.
BATHED IN SUNLIGHT, DECORATED WITH
LONESOME GAS STATIONS - STEAMING
ROADS THAT CUT THROUGH THE WINDING
PEAKS AND THICK FORESTS - SLICING
THROUGH THE BROWN, DUSTY CARPET
THAT STRETCHES OUT TOWARDS THE
OCEAN.
MOUNTAINS CASTING SHADOWS ACROSS
LAKES, MOONLIGHT ILLUMINATING THE
DESERT - LOST PEOPLE SEARCHING FOR
THEIR PLACE UNDER A FAMILIAR SKY.
THIS IS A STORY FUELED BY ESCAPISM
AND EXPLORATION. CLOTHING, OBJECTS
AND VISUALS INSPIRED BY WHAT YOU
NEED, WHAT YOU CHERISH AND WHAT YOU
ACQUIRE ON THE JOURNEY""
Reese Cooper Release Listing
reese-cooper.com/blogs/lookbook/greyhound-capsule-collection-for-harrods
+ Released November 31, 2020 (SS20)
+ Vintage Black (color)
+ Reese Cooper® Signature Utility Ring
+ Reese Cooper® embossed buttons
+ 2 Front cargo button pockets
+ 2 Front side entry
+ 2 Back button pockets
+ Front belt loop detail
+ Stitched Piping on Front
+ Soft brushed Corduroy
+ Belt loops
+ Raccagni Zipper (Made in Italy)
+ 100% Cotton (Self)
+ 97% Cotton (Lining)
+ 3% Polyester (Lining)
+ Made in USA
Sizing Info
Size 30 (waist fits TTS, length is long/baggy)"
"213","Reese Cooper","Reese Cooper Hitchhiking Jeans","5","Condition New","Color Navy","Size Men's / US 34 / EU 50","$156",5,TRUE,"Solid structure
Great jeans
Just too big for me now
Great detals"
"214","Reese Cooper","Patchwork Denim","79","Condition Used","Color Blue","Size Men's / US 32 / EU 48","$200",7,TRUE,"Size 32
Message with any questions"
"215","Reese Cooper","Reese Cooper Pintuck Stitch Straight Leg Pants Size 34","18","Condition New","Color White","Size Men's / US 34 / EU 50","$180",6,TRUE,"These are a Brand New Pair of Reese Cooper Pintuck Stitch Straight Leg Pants Size 34 in White
Very Nice Material
100% Cotton"
"216","Reese Cooper","Black Care Label Strap Cargo Pants Size L 36","10","Condition New","Color Black","Size Men's / US 36 / EU 52","$60",17,TRUE,"Reese Cooper Black Care Label Strap cargo pants
Tried on twice, never worn outside
Brand new condition, no defects, check photo for details; wrinkly due to storage in closet
Size L, fits around a waist 36, fits true to size
Check measurement for fit (Note all measurement are made while the piece is laid flat on a flat surface)
All sales are final
US Domestic shipping only"
"217","Reese Cooper","Against The Wind Twill Fatigue Pant","53","Condition New","Color Dark khaki","Size Men's / US 30 / EU 46","$50",7,TRUE,"Brand new with tags from the Pre-Fall 2019 exclusive release at Barneys titled ""Against The Wind"". Straight fit twill fatigue pant in dark khaki. Made in LA. Very faint fold fade below the right rear pocket (pictured)."
"218","Reese Cooper","Cotton Pintuck Pants","23","Condition Gently Used","Color Black","Size Men's / US 30 / EU 46","$170",4,FALSE,"Great pants for the fall
Straight Leg
8/10"
"219","Reese Cooper","Reese Cooper SS21 Cargo Shorts","11","Condition Gently Used","Color Black","Size Men's / US 28 / EU 44","$120",5,TRUE,"gently worn, no signs of wear or damage
has several beautiful details across the piece including a rifle clip and several snap enclosure pockets
open to offers"
"220","Reese Cooper","Wide-Leg Canvas Pants FW20","17","Condition Gently Used","Color Olive","Size Men's / US 32 / EU 48","$210",5,FALSE,"Beautiful pants from FW20
Removable exterior pocket not pictured
Perfect for the fall, great cut"
"221","Reese Cooper","How A Letter TravelsLinen Cargo Trouser in Water Colour Camo","86","Condition Gently Used","Color Water color","Size Men's / US 32 / EU 48","$120",5,TRUE,"Size 32 x 30
True to size
Key hook on waist line
Samples"
"222","Reese Cooper","Brushed Cotton Canvas Cargo Pants","33","Condition New","Color Black","Size Men's / US 28 / EU 44","$228",6,TRUE,"https://reese-cooper.com/collections/m-bottoms/products/brushed-cotton-canvas-cargo-pants-in-black"
"223","Reese Cooper","Camo cargo pants, made in USA, new with tags","13","Condition New","Color Multi","Size Men's / US 32 / EU 48","$150",12,TRUE,"From Reese Cooper:
Camo-print cotton pants with classic cargo styling.
Mid/heavyweight cotton
Belt loops
Zip fly with button closure
Side slip pockets
Back flap pockets
Side cargo flap pockets
Reinforced knee patches
Cotton
Machine wash
Made in USA
Waist = 16.75"" across laid flat. Leg opening at hem = 8"". Inseam = 30"".
Tagged size 32. New with tags."
"224","Reese Cooper","Reese Cooper Coordinate Denim Size 30","40","Condition Gently Used","Color Blue","Size Men's / US 30 / EU 46","$200",5,TRUE,"REESE COOPER
AW18 “Lone Pine”
Size 30"
"225","Reese Cooper","Reese Cooper Beige Corduroy Pants","46","Condition Gently Used","Color Beige","Size Men's / US 30 / EU 46","$175",6,TRUE,"Reese Cooper Beige Corduroy Pants
If A Tree Falls Collection
Condition: Gently Used, Worn Once or Twice, Still in Great Condition, Basically Brand New
Size: 30"
"226","Reese Cooper","S/S 20’ Nylon Cargo Shorts (Fits 30) l Green","41","Condition Gently Used","Color Green","Size Men's / US 32 / EU 48","$120",7,FALSE,"100% Authentic. Purchased from ssense. Retail for $400+. Quality is what you expect from Reese. Tagged size M/32 but these fit a size smaller. Worn twice, can pass as new."
"227","Reese Cooper","(Last price drop) Hitchhiking Distressed Denim Jeans","64","Condition New","Color Denim","Size Men's / US 32 / EU 48","$136",8,TRUE,"Retail - 260$+
Never worn by me (bought used)
Bought second hand (super trust worthy)
one stain
Fit like Levi 505
Just not tall enough :(
(Pics are of THE pants but not actually of me) (previous owners pictures)
Dm me:)
Check page for more :)"
"228","Reese Cooper","Reese Cooper Coordinate Denim Size 30","36","Condition Gently Used","Color Blue","Size Men's / US 30 / EU 46","$155",2,TRUE,"From AW18 “Lone Pine”
Worn only a handful of times
Size 30
Feel free to ask me anything :)"
"229","Reese Cooper","Pintuck Stitch Cotton Canvas Pants","9","Condition New","Color Black","Size Men's / US 34 / EU 50","$208",15,TRUE,"Brand new with tags. Never worn. Measurements provided.
Soft brushed cotton canvas
RCI hook detail on waistband
Welt hand pockets on sides
Patch pocket on front
Patch pockets on back
Pintuck seams on the front and back legs
Button closure
Made in Los Angeles, CA
Designed for a wide leg fit
Reinforced back crotch
Retail: $368"
"230","Reese Cooper","Reese Cooper Denim","14","Condition Gently Used","Color Blue","Size Men's / US 30 / EU 46","$300",6,FALSE,"Worn once. Reese Cooper Denim. See photos for details."
"231","Reese Cooper","Reese Cooper How to Write A Letter Pants","2","Condition Gently Used","Color Multi","Size Men's / US 30 / EU 46","$261",3,TRUE,"Worn once, beautiful pants that don’t fit me. Size 30 waste. High-end watercolor pants"
"232","Reese Cooper","Herringbone Cotton Cargo Pants","55","Condition Gently Used","Color Sage","Size Men's / US 30 / EU 46","$360",3,TRUE,"Reese Cooper Herringbone Cotton Canvas Pants, Sage colorway in a size 30
Amazing cargo pants that will last you a LIFETIME. It's beefy and got a really amazing structure to it. Contains 9 pockets and a velcro strap on the bottom to taper if needed. I have the reese cooper tags as well if you would like to have those for your collection :)
Worn at most 4-5 times and washed once by hand. The condition is pretty much brand new tbh. Purchased for retail at $540. Measurements were taken from an online retailer but they are accurate.
Shipping will be done with USPS Priority (2-3 business days) and will include additional insurance.
Let me know if you have any questions!"
"233","Reese Cooper","Reese Cooper Raw Denim","2","Condition New","Color Dark blue denim","Size Men's / US 28 / EU 44","$160",9,FALSE,"• BNWT
• Measurements in last pic
• Just want my money back tbh"
"234","Reese Cooper","Reese Cooper Packing Slip Denim Jeans","14","","Condition New","Size Men's / US 32 / EU 48","$135",6,FALSE,"Condition: Brand New
Size: 32
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL"
